"time","variable","value","units"
5431,"POM",0.00219812068025659,"mg C/g soil"
5441,"POM",0.00219051301947607,"mg C/g soil"
5451,"POM",0.00218293894071606,"mg C/g soil"
5461,"POM",0.00217539826508237,"mg C/g soil"
5471,"POM",0.00216789081461409,"mg C/g soil"
5481,"POM",0.00216041641228155,"mg C/g soil"
5491,"POM",0.00215297488198425,"mg C/g soil"
5501,"POM",0.00214556604854869,"mg C/g soil"
5511,"POM",0.00213818973772619,"mg C/g soil"
5521,"POM",0.00213084577619062,"mg C/g soil"
5531,"POM",0.00212353399153609,"mg C/g soil"
5541,"POM",0.00211625421227457,"mg C/g soil"
5551,"POM",0.00210900626783349,"mg C/g soil"
5561,"POM",0.00210178998855322,"mg C/g soil"
5571,"POM",0.00209460520568461,"mg C/g soil"
5581,"POM",0.00208745175138636,"mg C/g soil"
5591,"POM",0.00208032945872245,"mg C/g soil"
5601,"POM",0.00207323816165942,"mg C/g soil"
5611,"POM",0.00206617769506373,"mg C/g soil"
5621,"POM",0.00205914789469897,"mg C/g soil"
5631,"POM",0.00205214859722304,"mg C/g soil"
5641,"POM",0.00204517964018539,"mg C/g soil"
5651,"POM",0.00203824086202409,"mg C/g soil"
5661,"POM",0.00203133210206293,"mg C/g soil"
5671,"POM",0.00202445320050848,"mg C/g soil"
5681,"POM",0.00201760399844712,"mg C/g soil"
5691,"POM",0.00201078433784201,"mg C/g soil"
5701,"POM",0.00200399406153001,"mg C/g soil"
5711,"POM",0.00199723301321865,"mg C/g soil"
5721,"POM",0.00199050103748301,"mg C/g soil"
5731,"POM",0.00198379797976252,"mg C/g soil"
5741,"POM",0.00197712368635786,"mg C/g soil"
5751,"POM",0.0019704780044277,"mg C/g soil"
5761,"POM",0.00196386078198552,"mg C/g soil"
5771,"POM",0.00195727186789631,"mg C/g soil"
5781,"POM",0.00195071111187332,"mg C/g soil"
5791,"POM",0.00194417836447478,"mg C/g soil"
5801,"POM",0.0019376734771005,"mg C/g soil"
5811,"POM",0.0019311963019886,"mg C/g soil"
5821,"POM",0.00192474669221209,"mg C/g soil"
5831,"POM",0.0019183245016755,"mg C/g soil"
5841,"POM",0.00191192958511148,"mg C/g soil"
5851,"POM",0.00190556179807733,"mg C/g soil"
5861,"POM",0.00189922099695162,"mg C/g soil"
5871,"POM",0.00189290703893064,"mg C/g soil"
5881,"POM",0.00188661978202503,"mg C/g soil"
5891,"POM",0.00188035908505616,"mg C/g soil"
5901,"POM",0.00187412480765273,"mg C/g soil"
5911,"POM",0.00186791681024717,"mg C/g soil"
5921,"POM",0.00186173495407217,"mg C/g soil"
5931,"POM",0.00185557910115704,"mg C/g soil"
5941,"POM",0.00184944911432425,"mg C/g soil"
5951,"POM",0.00184334485718579,"mg C/g soil"
5961,"POM",0.0018372661941396,"mg C/g soil"
5971,"POM",0.00183121299036599,"mg C/g soil"
5981,"POM",0.00182518511182404,"mg C/g soil"
5991,"POM",0.00181918242524797,"mg C/g soil"
6001,"POM",0.00181320479814356,"mg C/g soil"
6011,"POM",0.00180725209878446,"mg C/g soil"
6021,"POM",0.00180132419620863,"mg C/g soil"
6031,"POM",0.00179542096021466,"mg C/g soil"
6041,"POM",0.00178954226135814,"mg C/g soil"
6051,"POM",0.00178368797094802,"mg C/g soil"
6061,"POM",0.00177785796104292,"mg C/g soil"
6071,"POM",0.00177205210444755,"mg C/g soil"
6081,"POM",0.00176627027470895,"mg C/g soil"
6091,"POM",0.00176051234611293,"mg C/g soil"
6101,"POM",0.00175477819368033,"mg C/g soil"
6111,"POM",0.0017490676931634,"mg C/g soil"
6121,"POM",0.0017433807210421,"mg C/g soil"
6131,"POM",0.00173771715452047,"mg C/g soil"
6141,"POM",0.00173207687152293,"mg C/g soil"
6151,"POM",0.00172645975069063,"mg C/g soil"
6161,"POM",0.00172086567137778,"mg C/g soil"
6171,"POM",0.00171529451364798,"mg C/g soil"
6181,"POM",0.00170974615827055,"mg C/g soil"
6191,"POM",0.0017042204867169,"mg C/g soil"
6201,"POM",0.00169871738115684,"mg C/g soil"
6211,"POM",0.00169323672445491,"mg C/g soil"
6221,"POM",0.00168777840016678,"mg C/g soil"
6231,"POM",0.00168234229253554,"mg C/g soil"
6241,"POM",0.00167692828648809,"mg C/g soil"
6251,"POM",0.00167153626763149,"mg C/g soil"
6261,"POM",0.00166616612224932,"mg C/g soil"
6271,"POM",0.00166081773729805,"mg C/g soil"
6281,"POM",0.0016554910004034,"mg C/g soil"
6291,"POM",0.00165018579985673,"mg C/g soil"
6301,"POM",0.00164490202461144,"mg C/g soil"
6311,"POM",0.00163963956427933,"mg C/g soil"
6321,"POM",0.001634398309127,"mg C/g soil"
6331,"POM",0.00162917815007227,"mg C/g soil"
6341,"POM",0.0016239789786806,"mg C/g soil"
6351,"POM",0.00161880068716146,"mg C/g soil"
6361,"POM",0.00161364316836482,"mg C/g soil"
6371,"POM",0.00160850631577753,"mg C/g soil"
6381,"POM",0.00160339002351979,"mg C/g soil"
6391,"POM",0.00159829418634159,"mg C/g soil"
6401,"POM",0.00159321869961917,"mg C/g soil"
6411,"POM",0.0015881634593515,"mg C/g soil"
6421,"POM",0.00158312836215673,"mg C/g soil"
6431,"POM",0.00157811330526872,"mg C/g soil"
6441,"POM",0.00157311818653347,"mg C/g soil"
6451,"POM",0.0015681429044057,"mg C/g soil"
6461,"POM",0.00156318735794531,"mg C/g soil"
6471,"POM",0.00155825144681393,"mg C/g soil"
6481,"POM",0.00155333507127145,"mg C/g soil"
6491,"POM",0.00154843813217257,"mg C/g soil"
6501,"POM",0.00154356053096337,"mg C/g soil"
6511,"POM",0.00153870216967784,"mg C/g soil"
6521,"POM",0.00153386295093449,"mg C/g soil"
6531,"POM",0.00152904277793296,"mg C/g soil"
6541,"POM",0.00152424155445056,"mg C/g soil"
6551,"POM",0.00151945918483896,"mg C/g soil"
6561,"POM",0.00151469557402073,"mg C/g soil"
6571,"POM",0.00150995062748607,"mg C/g soil"
6581,"POM",0.00150522425128938,"mg C/g soil"
6591,"POM",0.00150051635204599,"mg C/g soil"
6601,"POM",0.00149582683692876,"mg C/g soil"
6611,"POM",0.00149115561366483,"mg C/g soil"
6621,"POM",0.0014865025905323,"mg C/g soil"
6631,"POM",0.00148186767635691,"mg C/g soil"
6641,"POM",0.00147725078050883,"mg C/g soil"
6651,"POM",0.00147265181289931,"mg C/g soil"
6661,"POM",0.00146807068397753,"mg C/g soil"
6671,"POM",0.00146350730472726,"mg C/g soil"
6681,"POM",0.00145896158666374,"mg C/g soil"
6691,"POM",0.00145443344183037,"mg C/g soil"
6701,"POM",0.0014499227827956,"mg C/g soil"
6711,"POM",0.00144542952264968,"mg C/g soil"
6721,"POM",0.00144095357500154,"mg C/g soil"
6731,"POM",0.00143649485397559,"mg C/g soil"
6741,"POM",0.00143205327420863,"mg C/g soil"
6751,"POM",0.00142762875084665,"mg C/g soil"
6761,"POM",0.00142322119954179,"mg C/g soil"
6771,"POM",0.00141883053644919,"mg C/g soil"
6781,"POM",0.00141445667822392,"mg C/g soil"
6791,"POM",0.0014100995420179,"mg C/g soil"
6801,"POM",0.00140575904547686,"mg C/g soil"
6811,"POM",0.00140143510673727,"mg C/g soil"
6821,"POM",0.0013971276444233,"mg C/g soil"
6831,"POM",0.00139283657764387,"mg C/g soil"
6841,"POM",0.00138856182598956,"mg C/g soil"
6851,"POM",0.00138430330952968,"mg C/g soil"
6861,"POM",0.00138006094880928,"mg C/g soil"
6871,"POM",0.00137583466484619,"mg C/g soil"
6881,"POM",0.00137162437912806,"mg C/g soil"
6891,"POM",0.00136743001360947,"mg C/g soil"
6901,"POM",0.00136325149070898,"mg C/g soil"
6911,"POM",0.00135908873330621,"mg C/g soil"
6921,"POM",0.00135494166473903,"mg C/g soil"
6931,"POM",0.0013508102088006,"mg C/g soil"
6941,"POM",0.00134669428973656,"mg C/g soil"
6951,"POM",0.00134259383224218,"mg C/g soil"
6961,"POM",0.00133850876145952,"mg C/g soil"
6971,"POM",0.00133443900297463,"mg C/g soil"
6981,"POM",0.00133038448281474,"mg C/g soil"
6991,"POM",0.00132634512744547,"mg C/g soil"
7001,"POM",0.00132232086376809,"mg C/g soil"
7011,"POM",0.00131831161911673,"mg C/g soil"
7021,"POM",0.00131431732125563,"mg C/g soil"
7031,"POM",0.00131033789837645,"mg C/g soil"
7041,"POM",0.00130637327909556,"mg C/g soil"
7051,"POM",0.0013024233924513,"mg C/g soil"
7061,"POM",0.00129848816790131,"mg C/g soil"
7071,"POM",0.0012945675353199,"mg C/g soil"
7081,"POM",0.00129066142499535,"mg C/g soil"
7091,"POM",0.00128676976762729,"mg C/g soil"
7101,"POM",0.00128289249432409,"mg C/g soil"
7111,"POM",0.0012790295366002,"mg C/g soil"
7121,"POM",0.00127518082637363,"mg C/g soil"
7131,"POM",0.00127134629596328,"mg C/g soil"
7141,"POM",0.00126752587808645,"mg C/g soil"
7151,"POM",0.00126371950585625,"mg C/g soil"
7161,"POM",0.00125992711277906,"mg C/g soil"
7171,"POM",0.00125614863275202,"mg C/g soil"
7181,"POM",0.00125238400006053,"mg C/g soil"
7191,"POM",0.00124863314937571,"mg C/g soil"
7201,"POM",0.00124489601575197,"mg C/g soil"
7211,"POM",0.00124117253462451,"mg C/g soil"
7221,"POM",0.0012374626418069,"mg C/g soil"
7231,"POM",0.0012337662734886,"mg C/g soil"
7241,"POM",0.00123008336623258,"mg C/g soil"
7251,"POM",0.00122641385697287,"mg C/g soil"
7261,"POM",0.0012227576830122,"mg C/g soil"
7271,"POM",0.00121911478201959,"mg C/g soil"
7281,"POM",0.00121548509202801,"mg C/g soil"
7291,"POM",0.00121186855143199,"mg C/g soil"
7301,"POM",0.00120826509898531,"mg C/g soil"
7311,"POM",0.00120467467379869,"mg C/g soil"
7321,"POM",0.00120109721533742,"mg C/g soil"
7331,"POM",0.00119753266341912,"mg C/g soil"
7341,"POM",0.00119398095821142,"mg C/g soil"
7351,"POM",0.00119044204022972,"mg C/g soil"
7361,"POM",0.0011869158503349,"mg C/g soil"
7371,"POM",0.0011834023297311,"mg C/g soil"
7381,"POM",0.00117990141996349,"mg C/g soil"
7391,"POM",0.00117641306291604,"mg C/g soil"
7401,"POM",0.00117293720080933,"mg C/g soil"
7411,"POM",0.00116947377619838,"mg C/g soil"
7421,"POM",0.00116602273197041,"mg C/g soil"
7431,"POM",0.00116258401134277,"mg C/g soil"
7441,"POM",0.0011591575578607,"mg C/g soil"
7451,"POM",0.00115574331539528,"mg C/g soil"
7461,"POM",0.00115234122814124,"mg C/g soil"
7471,"POM",0.00114895124061488,"mg C/g soil"
7481,"POM",0.00114557329765198,"mg C/g soil"
7491,"POM",0.00114220734440572,"mg C/g soil"
7501,"POM",0.00113885332634458,"mg C/g soil"
7511,"POM",0.00113551118925033,"mg C/g soil"
7521,"POM",0.00113218087921593,"mg C/g soil"
7531,"POM",0.00112886234264356,"mg C/g soil"
7541,"POM",0.00112555552624256,"mg C/g soil"
7551,"POM",0.00112226037702745,"mg C/g soil"
7561,"POM",0.00111897684231592,"mg C/g soil"
7571,"POM",0.00111570486972684,"mg C/g soil"
7581,"POM",0.00111244440717835,"mg C/g soil"
7591,"POM",0.00110919540288583,"mg C/g soil"
7601,"POM",0.00110595780536001,"mg C/g soil"
7611,"POM",0.00110273156340502,"mg C/g soil"
7621,"POM",0.0010995166261165,"mg C/g soil"
7631,"POM",0.00109631294287963,"mg C/g soil"
7641,"POM",0.00109312046336733,"mg C/g soil"
7651,"POM",0.00108993913753829,"mg C/g soil"
7661,"POM",0.00108676891563518,"mg C/g soil"
7671,"POM",0.00108360974818272,"mg C/g soil"
7681,"POM",0.00108046158598591,"mg C/g soil"
7691,"POM",0.00107732438012813,"mg C/g soil"
7701,"POM",0.00107419808196937,"mg C/g soil"
7711,"POM",0.00107108264314441,"mg C/g soil"
7721,"POM",0.001067978015561,"mg C/g soil"
7731,"POM",0.00106488415139811,"mg C/g soil"
7741,"POM",0.00106180100310412,"mg C/g soil"
7751,"POM",0.0010587285233951,"mg C/g soil"
7761,"POM",0.00105566666525303,"mg C/g soil"
7771,"POM",0.00105261538192408,"mg C/g soil"
7781,"POM",0.00104957462691686,"mg C/g soil"
7791,"POM",0.00104654435400074,"mg C/g soil"
7801,"POM",0.00104352451720411,"mg C/g soil"
7811,"POM",0.00104051507081271,"mg C/g soil"
7821,"POM",0.00103751596936795,"mg C/g soil"
7831,"POM",0.00103452716766523,"mg C/g soil"
7841,"POM",0.00103154862075226,"mg C/g soil"
7851,"POM",0.00102858028392748,"mg C/g soil"
7861,"POM",0.00102562211273833,"mg C/g soil"
7871,"POM",0.00102267406297972,"mg C/g soil"
7881,"POM",0.00101973609069233,"mg C/g soil"
7891,"POM",0.00101680815216106,"mg C/g soil"
7901,"POM",0.00101389020391342,"mg C/g soil"
7911,"POM",0.00101098220271794,"mg C/g soil"
7921,"POM",0.0010080841055826,"mg C/g soil"
7931,"POM",0.00100519586975329,"mg C/g soil"
7941,"POM",0.00100231745271223,"mg C/g soil"
7951,"POM",0.000999448812176428,"mg C/g soil"
7961,"POM",0.000996589906096182,"mg C/g soil"
7971,"POM",0.00099374069265353,"mg C/g soil"
7981,"POM",0.00099090113026075,"mg C/g soil"
7991,"POM",0.000988071177558863,"mg C/g soil"
8001,"POM",0.000985250793416139,"mg C/g soil"
8011,"POM",0.000982439936926617,"mg C/g soil"
8021,"POM",0.000979638567408641,"mg C/g soil"
8031,"POM",0.000976846644403399,"mg C/g soil"
8041,"POM",0.000974064127673467,"mg C/g soil"
8051,"POM",0.00097129097720138,"mg C/g soil"
8061,"POM",0.000968527153188194,"mg C/g soil"
8071,"POM",0.000965772616052069,"mg C/g soil"
8081,"POM",0.000963027326426859,"mg C/g soil"
8091,"POM",0.000960291245160711,"mg C/g soil"
8101,"POM",0.000957564333314673,"mg C/g soil"
8111,"POM",0.000954846552161314,"mg C/g soil"
8121,"POM",0.000952137863183349,"mg C/g soil"
8131,"POM",0.000949438228072279,"mg C/g soil"
8141,"POM",0.000946747608727037,"mg C/g soil"
8151,"POM",0.000944065967252644,"mg C/g soil"
8161,"POM",0.00094139326595887,"mg C/g soil"
8171,"POM",0.000938729467358917,"mg C/g soil"
8181,"POM",0.000936074534168092,"mg C/g soil"
8191,"POM",0.000933428429302507,"mg C/g soil"
8201,"POM",0.000930791115877777,"mg C/g soil"
8211,"POM",0.000928162557207732,"mg C/g soil"
8221,"POM",0.000925542716803135,"mg C/g soil"
8231,"POM",0.00092293155837041,"mg C/g soil"
8241,"POM",0.000920329045810379,"mg C/g soil"
8251,"POM",0.000917735143217008,"mg C/g soil"
8261,"POM",0.000915149814876162,"mg C/g soil"
8271,"POM",0.000912573025264367,"mg C/g soil"
8281,"POM",0.000910004739047578,"mg C/g soil"
8291,"POM",0.000907444921079967,"mg C/g soil"
8301,"POM",0.000904893536402702,"mg C/g soil"
8311,"POM",0.000902350550242752,"mg C/g soil"
8321,"POM",0.000899815928011685,"mg C/g soil"
8331,"POM",0.000897289635304486,"mg C/g soil"
8341,"POM",0.000894771637898378,"mg C/g soil"
8351,"POM",0.00089226190175165,"mg C/g soil"
8361,"POM",0.000889760393002497,"mg C/g soil"
8371,"POM",0.000887267077967862,"mg C/g soil"
8381,"POM",0.000884781923142297,"mg C/g soil"
8391,"POM",0.000882304895196816,"mg C/g soil"
8401,"POM",0.000879835960977774,"mg C/g soil"
8411,"POM",0.000877375087505738,"mg C/g soil"
8421,"POM",0.000874922241974376,"mg C/g soil"
8431,"POM",0.000872477391749347,"mg C/g soil"
8441,"POM",0.000870040504367208,"mg C/g soil"
8451,"POM",0.000867611547534315,"mg C/g soil"
8461,"POM",0.000865190489125746,"mg C/g soil"
8471,"POM",0.00086277729718422,"mg C/g soil"
8481,"POM",0.000860371939919033,"mg C/g soil"
8491,"POM",0.000857974385704992,"mg C/g soil"
8501,"POM",0.000855584603081363,"mg C/g soil"
8511,"POM",0.000853202560750827,"mg C/g soil"
8521,"POM",0.000850828227578438,"mg C/g soil"
8531,"POM",0.000848461572590592,"mg C/g soil"
8541,"POM",0.000846102564974001,"mg C/g soil"
8551,"POM",0.000843751174074679,"mg C/g soil"
8561,"POM",0.000841407369396928,"mg C/g soil"
8571,"POM",0.000839071120602337,"mg C/g soil"
8581,"POM",0.000836742397508784,"mg C/g soil"
8591,"POM",0.000834421170089449,"mg C/g soil"
8601,"POM",0.000832107408471828,"mg C/g soil"
8611,"POM",0.000829801082936762,"mg C/g soil"
8621,"POM",0.000827502163917464,"mg C/g soil"
8631,"POM",0.00082521062199856,"mg C/g soil"
8641,"POM",0.000822926427915133,"mg C/g soil"
8651,"POM",0.000820649552551773,"mg C/g soil"
8661,"POM",0.000818379966941638,"mg C/g soil"
8671,"POM",0.000816117642265516,"mg C/g soil"
8681,"POM",0.000813862549850899,"mg C/g soil"
8691,"POM",0.000811614661171057,"mg C/g soil"
8701,"POM",0.000809373947844128,"mg C/g soil"
8711,"POM",0.000807140381632201,"mg C/g soil"
8721,"POM",0.000804913934440422,"mg C/g soil"
8731,"POM",0.000802694578316089,"mg C/g soil"
8741,"POM",0.000800482285447767,"mg C/g soil"
8751,"POM",0.000798277028164402,"mg C/g soil"
8761,"POM",0.000796078778934444,"mg C/g soil"
8771,"POM",0.000793887510364974,"mg C/g soil"
8781,"POM",0.000791703195200839,"mg C/g soil"
8791,"POM",0.000789525806323793,"mg C/g soil"
8801,"POM",0.000787355316751644,"mg C/g soil"
8811,"POM",0.000785191699637402,"mg C/g soil"
8821,"POM",0.000783034928268445,"mg C/g soil"
8831,"POM",0.000780884976065676,"mg C/g soil"
8841,"POM",0.000778741816582698,"mg C/g soil"
8851,"POM",0.000776605423504987,"mg C/g soil"
8861,"POM",0.000774475770649077,"mg C/g soil"
8871,"POM",0.000772352831961743,"mg C/g soil"
8881,"POM",0.000770236581519199,"mg C/g soil"
8891,"POM",0.000768126993526293,"mg C/g soil"
8901,"POM",0.000766024042315714,"mg C/g soil"
8911,"POM",0.000763927702347199,"mg C/g soil"
8921,"POM",0.000761837948206753,"mg C/g soil"
8931,"POM",0.000759754754605866,"mg C/g soil"
8941,"POM",0.000757678096380742,"mg C/g soil"
8951,"POM",0.000755607948491531,"mg C/g soil"
8961,"POM",0.000753544286021562,"mg C/g soil"
8971,"POM",0.000751487084176592,"mg C/g soil"
8981,"POM",0.00074943631828405,"mg C/g soil"
8991,"POM",0.000747391963792292,"mg C/g soil"
9001,"POM",0.000745353996269857,"mg C/g soil"
9011,"POM",0.000743322391404735,"mg C/g soil"
9021,"POM",0.00074129712500363,"mg C/g soil"
9031,"POM",0.000739278172991238,"mg C/g soil"
9041,"POM",0.000737265511409527,"mg C/g soil"
9051,"POM",0.000735259116417018,"mg C/g soil"
9061,"POM",0.000733258964288072,"mg C/g soil"
9071,"POM",0.000731265031412193,"mg C/g soil"
9081,"POM",0.000729277294293315,"mg C/g soil"
9091,"POM",0.000727295729549117,"mg C/g soil"
9101,"POM",0.000725320313910323,"mg C/g soil"
9111,"POM",0.000723351024220021,"mg C/g soil"
9121,"POM",0.00072138783743298,"mg C/g soil"
9131,"POM",0.00071943073061497,"mg C/g soil"
9141,"POM",0.000717479680942096,"mg C/g soil"
9151,"POM",0.000715534665700124,"mg C/g soil"
9161,"POM",0.000713595662283823,"mg C/g soil"
9171,"POM",0.000711662648196304,"mg C/g soil"
9181,"POM",0.000709735601048368,"mg C/g soil"
9191,"POM",0.000707814498557855,"mg C/g soil"
9201,"POM",0.000705899318549002,"mg C/g soil"
9211,"POM",0.000703990038951802,"mg C/g soil"
9221,"POM",0.000702086637801368,"mg C/g soil"
9231,"POM",0.0007001890932373,"mg C/g soil"
9241,"POM",0.000698297383503062,"mg C/g soil"
9251,"POM",0.000696411486945359,"mg C/g soil"
9261,"POM",0.000694531382013516,"mg C/g soil"
9271,"POM",0.000692657047258866,"mg C/g soil"
9281,"POM",0.00069078846133414,"mg C/g soil"
9291,"POM",0.000688925602992865,"mg C/g soil"
9301,"POM",0.000687068451088757,"mg C/g soil"
9311,"POM",0.00068521698457513,"mg C/g soil"
9321,"POM",0.000683371182504298,"mg C/g soil"
9331,"POM",0.000681531024026992,"mg C/g soil"
9341,"POM",0.000679696488391768,"mg C/g soil"
9351,"POM",0.000677867554944436,"mg C/g soil"
9361,"POM",0.000676044203127475,"mg C/g soil"
9371,"POM",0.000674226412479465,"mg C/g soil"
9381,"POM",0.000672414162634518,"mg C/g soil"
9391,"POM",0.000670607433321713,"mg C/g soil"
9401,"POM",0.000668806204364533,"mg C/g soil"
9411,"POM",0.000667010455680315,"mg C/g soil"
9421,"POM",0.000665220167279688,"mg C/g soil"
9431,"POM",0.000663435319266031,"mg C/g soil"
9441,"POM",0.000661655891834925,"mg C/g soil"
9451,"POM",0.000659881865273611,"mg C/g soil"
9461,"POM",0.000658113219960453,"mg C/g soil"
9471,"POM",0.000656349936364404,"mg C/g soil"
9481,"POM",0.000654591995044475,"mg C/g soil"
9491,"POM",0.000652839376649209,"mg C/g soil"
9501,"POM",0.000651092061916159,"mg C/g soil"
9511,"POM",0.000649350031671363,"mg C/g soil"
9521,"POM",0.000647613266828835,"mg C/g soil"
9531,"POM",0.000645881748390049,"mg C/g soil"
9541,"POM",0.000644155457443431,"mg C/g soil"
9551,"POM",0.000642434375163854,"mg C/g soil"
9561,"POM",0.000640718482812134,"mg C/g soil"
9571,"POM",0.000639007761734533,"mg C/g soil"
9581,"POM",0.000637302193362267,"mg C/g soil"
9591,"POM",0.000635601759211007,"mg C/g soil"
9601,"POM",0.0006339064408804,"mg C/g soil"
9611,"POM",0.000632216220053575,"mg C/g soil"
9621,"POM",0.000630531078496668,"mg C/g soil"
9631,"POM",0.000628850998058341,"mg C/g soil"
9641,"POM",0.000627175960669309,"mg C/g soil"
9651,"POM",0.000625505948341862,"mg C/g soil"
9661,"POM",0.000623840943169407,"mg C/g soil"
9671,"POM",0.000622180927325992,"mg C/g soil"
9681,"POM",0.000620525883065851,"mg C/g soil"
9691,"POM",0.000618875792722943,"mg C/g soil"
9701,"POM",0.000617230638710495,"mg C/g soil"
9711,"POM",0.000615590403520548,"mg C/g soil"
9721,"POM",0.000613955069723512,"mg C/g soil"
9731,"POM",0.000612324619967717,"mg C/g soil"
9741,"POM",0.000610699036978966,"mg C/g soil"
9751,"POM",0.0006090783035601,"mg C/g soil"
9761,"POM",0.000607462402590558,"mg C/g soil"
9771,"POM",0.000605851317025941,"mg C/g soil"
9781,"POM",0.000604245029897582,"mg C/g soil"
9791,"POM",0.000602643524312118,"mg C/g soil"
9801,"POM",0.000601046783451062,"mg C/g soil"
9811,"POM",0.000599454790570382,"mg C/g soil"
9821,"POM",0.000597867529000079,"mg C/g soil"
9831,"POM",0.000596284982143774,"mg C/g soil"
9841,"POM",0.000594707133478286,"mg C/g soil"
9851,"POM",0.00059313396655323,"mg C/g soil"
9861,"POM",0.000591565464990598,"mg C/g soil"
9871,"POM",0.000590001612484362,"mg C/g soil"
9881,"POM",0.000588442392800065,"mg C/g soil"
9891,"POM",0.000586887789774423,"mg C/g soil"
9901,"POM",0.000585337787314926,"mg C/g soil"
9911,"POM",0.000583792369399442,"mg C/g soil"
9921,"POM",0.000582251520075828,"mg C/g soil"
9931,"POM",0.000580715223461535,"mg C/g soil"
9941,"POM",0.000579183463743224,"mg C/g soil"
9951,"POM",0.000577656225176382,"mg C/g soil"
9961,"POM",0.000576133492084937,"mg C/g soil"
9971,"POM",0.000574615248860881,"mg C/g soil"
9981,"POM",0.000573101479963889,"mg C/g soil"
9991,"POM",0.000571592169920952,"mg C/g soil"
1,"MOM",17.67,"mg C/g soil"
11,"MOM",17.8361642208506,"mg C/g soil"
21,"MOM",18.0809719586297,"mg C/g soil"
31,"MOM",18.3587409165931,"mg C/g soil"
